,all,coincident,noncoincident
0,0.8958119313500342,0.9668874172185431,0.829599640125956
1,0.8824079741799059,0.959731543624161,0.789880631765503
2,0.8757724210877916,0.9602649006622517,0.7958201482604518
3,0.8656794998354722,0.9527027027027027,0.7944508473129296
4,0.8670703338806788,0.9448275862068966,0.8006829236337433
5,0.870545459506658,0.9517241379310345,0.7937265515481042
6,0.8596515679442509,0.9586206896551724,0.7923342809148469
7,0.8700968552036974,0.9666666666666667,0.800623496777762
8,0.8647420633543219,0.9668874172185431,0.8007340917788679
9,0.8607080918742862,0.9662162162162162,0.7864204986627555
10,0.8746313507031354,0.9591836734693877,0.7939261568728795
11,0.8656746031746032,0.965034965034965,0.7982192002590255
12,0.8691843583189888,0.971830985915493,0.7938014366585795
13,0.8691872963040012,0.9472976277818537,0.7813740079365079
14,0.8709851515079059,0.9697617197617198,0.7638083705441611
15,0.8714207444440639,0.9743230625583567,0.7832704487265868
16,0.85467803960072,0.9727369921596578,0.784798842407173
17,0.8516780871247196,0.9691413237924865,0.7977722252060808
18,0.8585389513224565,0.9458333333333333,0.8065155947835573
19,0.8482416610078811,0.972972972972973,0.8297057780928749
20,0.8511764097970995,0.967741935483871,0.8322247927511086
